UserId,ItemId
449,1386 2470 100 3041 454 1443 3031 296 1770 1567 1197 1417 2933 1857 2527 2525 2460 1414 3037 1977 545 783 1695 1861 2652 2805 2223 1207 2809 919 1513 1057 2688 2696 1657 1369 1508 1195 1165 1421 475 2351 82 2533 2382 2058 2937 2832 2706 1348
450,3176 948 486 2821 2611 2380 2149 485 2833 2661 676 565 1556 2339 712 2031 2997 443 2299 1152 3040 332 1262 2855 2193 1656 471 2607 1206 2434 1808 2527 1298 847 1969 1641 1958 0 3079 454 333 2805 2828 1755 317 2904 92 2138 981 2306
451,2652 457 2902 837 1455 1891 950 471 1598 2463 2182 2810 1868 505 1092 372 1325 3237 2939 2313 2941 2006 3189 2437 117 2819 3170 1602 2799 2351 2785 229 2283 1349 1203 939 3164 393 213 1365 2805 1770 2878 2117 0 2236 2855 1927 2411 2262
452,2652 1268 1575 803 2464 100 2081 2977 2908 2616 1612 470 767 987 1991 870 3091 3142 3189 706 2024 1060 1193 2470 457 2111 2182 1643 3237 1443 2810 964 2031 3241 3087 2350 596 1237 988 231 3209 1737 748 2875 3130 545 2964 2855 241 1474
453,167 1455 2902 3186 706 486 1195 1857 1853 3037 334 2173 443 1871 919 1858 842 2638 2127 296 2291 1290 2521 571 945 505 2275 1031 1868 2075 117 277 1001 2066 2627 2795 1130 2537 0 2455 2690 2444 2855 1602 3220 1986 1784 1318 981 2415
454,231 1325 98 2568 622 2099 2426 505 1170 3176 1684 2525 1187 181 1799 2117 288 522 1215 1387 1868 688 3118 1593 2174 3124 2237 1137 1497 2916 1857 828 3220 490 2985 719 2124 397 1029 150 2574 2275 332 396 1941 776 3186 0 1715 1774
455,2652 2810 2937 1868 2726 192 644 1861 2555 2350 2081 2533 1577 589 588 1800 1386 1575 2977 2902 3241 393 1828 1423 71 1714 45 486 1295 2232 2805 1055 975 1349 1193 501 1034 243 1475 1871 1446 2072 43 1612 3209 2171 2971 1505 2339 1060
456,231 1455 1407 2124 1127 415 505 2455 1681 1474 2981 2855 1150 2306 2332 2149 2087 2997 837 2574 443 1770 1259 858 3041 2476 53 1832 1106 2790 457 830 2764 2117 2678 2966 741 1958 1057 1421 892 968 678 417 226 2382 946 2217 2959 2671
457,471 842 2174 615 663 573 231 176 3041 960 1001 1969 849 340 2487 3221 1262 3109 1190 1832 1575 2380 783 2178 2531 1693 2659 2855 1412 821 3186 2142 1857 2398 2066 639 1497 2595 1891 2214 333 676 2426 2805 1430 2885 714 496 475 1295
458,2460 471 2855 2536 719 1193 1752 3040 1056 3176 1755 2514 976 1185 457 714 960 1614 981 1455 1132 231 2455 3186 2652 842 1242 2685 2527 2099 2466 2821 397 243 783 3142 0 2299 1196 2193 1119 490 2902 2291 2726 1871 1213 2398 565 622
459,2222 788 1152 2031 2805 2810 3189 405 2470 126 444 1013 1008 525 2783 2527 331 2809 2001 3229 2380 296 317 84 2940 338 1219 1689 2944 313 333 770 485 2885 971 2734 1600 1023 490 1411 1212 3236 1046 776 1207 573 2985 1290 2108 663
460,1975 2977 319 1896 2413 1770 1432 3167 2631 2316 1117 602 876 3079 25 1377 2536 2216 655 1087 505 3150 1706 2546 751 2385 1348 836 1240 1292 458 770 1103 1056 239 2889 987 358 2351 2022 1220 1612 363 1156 596 1129 405 2006 2320 2866
461,2182 3210 2464 2115 2811 2977 1941 358 1197 91 2841 2652 2474 2805 856 676 2031 988 417 163 243 876 1681 2940 1213 981 1800 2885 490 2385 2392 1614 1054 1325 403 651 2661 2934 1128 3031 719 1106 1195 1351 471 2351 2845 2163 2878 964
462,496 865 2940 417 2278 702 3181 294 457 968 945 2814 2514 2463 2022 770 273 3231 291 1681 1857 2791 1185 1754 2222 1307 1059 662 231 1200 1860 2180 1579 2706 1197 505 2269 226 780 1892 46 2347 1116 678 2525 3040 1513 2441 1204 1295
463,505 1474 2977 1197 2811 1054 2546 1195 676 2115 2455 3221 1410 2431 825 3158 486 714 239 1417 91 2887 2885 1857 1686 987 1896 2474 335 1861 2563 2902 1203 479 2866 1405 1769 1348 3003 2470 613 655 465 517 3145 845 100 2726 1045 1923
464,1237 1991 517 596 1575 3189 14 381 3091 870 1952 1941 942 43 1268 288 2393 2285 2754 2977 1748 3039 1318 2135 3142 2302 1280 181 1200 1156 603 2825 230 2810 2940 1370 1263 2963 1755 545 356 1822 644 1306 2120 2262 3229 3236 1549 2805
465,1001 346 486 1130 1868 471 2977 593 2855 296 1715 2883 100 2652 1720 2522 706 2173 1290 2111 2325 2320 1219 803 2311 919 2163 590 2044 2705 1614 3150 2398 2811 1547 1973 397 490 2974 2627 2638 2631 571 1873 1213 1014 1567 847 905 1128
466,2460 1575 2811 783 2661 2182 2428 2351 2551 1681 1012 1185 1533 2688 1268 1784 2262 1020 457 1113 1195 1339 3008 2309 2521 2971 358 803 2878 2933 1973 2986 2464 2022 1196 782 1219 697 2546 910 1896 2568 443 637 465 1635 2932 1720 3150 100
467,2291 2977 2770 842 402 2173 2555 2638 2350 655 1130 1200 1424 240 443 1991 2652 3186 1386 1455 1939 2902 714 1857 2470 239 2115 471 1195 3079 2213 2521 3080 217 2075 1157 2339 1365 231 505 122 571 1349 458 170 2275 2069 2179 335 1197
468,1455 3031 1681 1127 231 1684 233 505 2312 3040 2855 2466 2771 443 676 2464 1991 988 479 33 402 2455 384 2555 2902 277 2232 2521 2971 2981 1000 2463 471 170 1185 644 571 1307 1812 1193 164 1116 1295 1648 1219 2631 1752 2089 2837 741
469,1362 1377 234 2333 2551 2883 1289 2652 157 1239 868 2163 1715 1318 2525 2087 1681 1991 147 2320 3104 908 1652 779 1620 1129 1696 2164 497 1684 776 566 2653 1731 133 243 1213 1040 1020 2845 2044 1199 3175 2666 98 2302 1840 1455 2931 68
470,1575 505 1861 2351 3189 651 1684 2464 454 2810 2232 1941 1213 1520 1681 1795 2072 2111 964 1197 1226 2295 294 2977 2855 163 1868 1567 1365 486 2541 1193 1156 829 1533 2651 876 471 231 521 2217 64 714 2533 1048 987 3209 598 1239 423
471,719 1770 2977 296 1868 3130 1474 2393 2464 1857 814 1681 231 2117 1307 2198 812 697 2841 2514 1784 1185 2959 1602 465 532 2754 3078 1685 1237 491 3209 2782 988 2845 2802 1533 1643 1922 454 1195 1941 3220 117 959 2770 2428 241 1443 2944
472,1197 865 2946 1405 2855 545 2006 945 702 1269 2971 676 2463 2431 1307 91 3041 1154 471 869 2616 1386 2022 988 335 457 294 3237 741 1156 1001 517 1498 100 2696 3181 2795 486 2986 241 2222 2810 2514 3147 2883 1991 734 2879 2081 1226
473,3118 545 3089 1237 525 2385 1922 712 117 1984 2380 163 2638 1200 3189 1389 2095 2527 2318 1715 2124 490 3041 2167 2437 302 1048 98 475 1009 333 1722 976 2111 2222 3031 1132 307 783 431 2217 1362 1558 590 1195 2850 3142 1192 2182 1497
474,2541 2299 945 1386 3181 2351 2455 2750 2464 987 2940 517 1034 1193 663 3037 1343 988 272 719 1956 417 457 1156 167 307 1348 2841 609 968 3178 2823 3209 938 1116 2652 3148 716 3078 697 1465 1324 2127 2514 2536 296 486 2117 2470 2031
475,45 1194 803 1339 307 1281 1063 2571 1307 830 2962 2885 2370 2470 2127 1723 2339 1762 1348 501 706 3003 1972 272 2819 910 71 1770 1700 2022 2144 396 1563 468 1197 2940 682 439 2464 2369 3085 783 2763 496 1811 1006 2611 987 1927 214
476,2855 2470 117 1307 767 2351 1575 814 1868 2022 2299 167 496 3037 1290 2536 2198 2463 2044 1793 2472 1289 3241 2831 229 1102 2616 2291 494 2441 1579 2176 609 1200 1770 1465 2203 1860 780 485 644 2127 596 954 1737 1048 1407 1474 1156 1424
477,1185 3189 964 865 2726 545 475 2351 783 719 1868 2652 100 2380 1195 1237 372 2966 1200 1197 1357 596 1681 0 490 698 3236 2537 2782 3031 1060 2525 2855 275 346 2411 2977 2006 2958 2163 712 147 2464 1811 2786 2799 1362 1150 2940 280
478,2022 545 2841 2902 2855 231 2182 486 706 3142 770 1185 1195 1784 505 2031 294 964 2470 2350 2885 1130 1386 842 471 3041 521 1200 277 1307 1958 2931 1818 2514 2795 840 275 2810 644 0 1088 702 1573 1765 1417 2455 2537 2111 3118 2190
479,3236 2182 1446 2724 333 1922 405 2944 2111 1822 1941 98 266 2115 91 2726 698 307 2800 2799 475 2496 270 551 969 1357 2070 949 1417 1156 2638 712 2470 1185 1612 1092 2875 573 2380 181 1573 2361 770 1362 2385 2855 2399 2413 2415 1078
480,496 1693 770 968 663 167 2206 697 2940 505 2380 2537 2536 2855 471 1424 676 2464 1455 2351 1200 1407 2706 2222 1923 609 1474 1860 1861 2149 2031 3071 2299 865 402 2291 2814 1505 1054 2066 1195 1868 2034 2297 2823 1871 117 2508 871 2100
481,2652 651 1048 1520 1365 876 192 2807 1196 475 3165 1034 964 1474 1556 1239 2364 358 2555 2557 2330 1269 1840 2176 1837 2862 840 2976 1868 2235 1770 1941 13 2339 2055 2563 1054 2323 1938 2299 1197 3164 2026 976 2437 2962 1130 2232 1544 213
482,767 1575 457 417 1193 2547 496 698 1734 1754 1860 505 3031 1513 2144 898 2299 1307 2024 702 2007 2946 981 3176 3231 1324 1023 471 3181 770 3013 2795 663 2108 1236 783 1241 2031 1125 2022 607 3118 307 259 1424 1755 2541 2030 3209 485
483,234 100 0 865 1941 2351 2398 545 117 470 2392 1060 2108 964 443 840 3118 942 1195 1280 1730 609 1681 1318 899 783 2976 1480 676 1409 2232 3014 975 2986 3250 2538 1443 1362 2431 273 1239 1053 748 119 1088 663 2347 1254 2805 2585
484,2809 1421 976 1113 450 1715 3031 1353 3008 1958 2466 3015 2832 678 1352 13 487 1585 403 1048 712 2328 3079 163 2657 3175 2574 783 2070 763 2645 862 2380 1648 2301 3231 1941 733 2128 115 1861 1416 3037 1594 1766 2385 2014 3140 2460 2934
485,1533 465 2464 2174 232 2072 1268 1189 430 1407 1474 1857 2810 2039 2651 1696 1213 457 2339 88 214 1195 3250 521 1672 1060 2024 2299 1156 1020 496 505 2541 2783 422 2934 1770 830 959 1295 1034 2179 2455 1868 3090 1281 1475 663 272 3241
486,2160 2807 1055 1048 294 2805 1875 2855 1127 1000 49 415 490 1072 759 662 1226 2476 2862 1056 479 1681 847 1558 1761 698 1722 3103 2406 1150 2661 732 214 272 2551 2278 2525 1028 2253 1399 3253 1941 2426 1652 2892 2474 1418 275 935 719
487,1119 655 264 1533 3087 837 1200 1034 2902 3186 2811 2470 1197 2115 1349 1770 2320 192 1156 335 2022 361 1857 1132 1861 443 1853 490 2885 296 2652 372 2952 960 2786 479 2651 2959 2142 714 2127 845 981 1680 277 100 1268 2726 1745 2538
488,2821 1195 294 2464 275 2537 2997 290 847 783 1307 465 3118 1868 525 454 702 2299 1795 939 417 3139 1987 231 1501 919 1414 2828 1290 1119 437 1417 334 3186 2664 2494 1132 613 443 1031 2822 2030 2173 1466 2841 1424 117 1496 2607 719
489,1197 479 1602 2044 2799 1200 2885 2147 241 2825 2616 470 959 1956 2883 2666 1292 1575 738 1034 1868 2541 454 1465 192 272 1706 1736 532 1770 845 702 496 2351 1949 471 870 1560 1567 2024 1386 2299 231 2819 1533 720 1348 3090 1290 1498
490,3210 2464 2431 1054 2811 865 1455 714 968 1896 1873 1975 1351 2546 1681 1648 1405 1857 1685 712 3194 677 954 1352 3178 898 1240 1200 676 2099 2385 1868 2818 2352 1604 1325 3211 2322 2934 2232 595 2030 2072 1686 3106 1307 2810 1432 496 3048
491,3090 3158 2086 2783 122 3023 1529 71 2677 1792 2462 863 1723 2096 1563 2749 2258 3229 3209 2309 3159 1307 1533 439 3182 2682 2018 173 1034 2393 2011 2759 2540 2936 2081 2359 959 2100 991 2844 1157 189 1340 1902 3165 2880 1700 217 1651 1083
492,2783 3032 2940 2351 1497 117 1660 1417 2359 134 1835 2773 2706 1194 1662 1465 2039 1579 586 663 2222 1889 259 2319 918 1586 1307 2823 3207 1053 1198 1558 3176 296 3158 2831 3013 2180 1104 2291 2515 365 979 2173 1868 1793 428 2747 2106 945
493,100 1990 1071 1396 470 596 1612 2616 1714 748 1289 1498 868 1643 512 3130 1879 3241 1371 1122 2179 1306 1922 405 2471 2350 2585 2841 501 2279 255 1370 1822 2835 2782 964 1045 2541 2057 743 3233 1845 2058 3145 1475 529 2035 2799 1239 238
494,2127 2320 1423 398 296 1857 1942 1031 1200 1770 454 167 2877 2997 389 1922 294 981 2384 163 809 124 79 1767 2638 3083 1446 2234 25 346 165 1184 2913 272 2933 100 1239 2899 1875 3001 72 1153 1279 2807 28 949 2431 1195 672 46
495,2977 2688 2392 945 2464 1715 1770 2466 1975 1722 1200 2070 2232 3031 1185 1575 1652 2385 1197 1224 2529 714 2470 1193 1046 146 1079 2179 3092 319 2299 905 1034 1455 938 2362 405 1544 443 1092 935 2460 1942 2776 1156 1295 2206 908 676 856
496,167 471 676 812 697 2547 2179 719 417 2652 706 1693 1343 3021 2174 702 1474 1156 1185 2527 2455 2380 770 662 2997 830 2107 945 1818 2546 637 272 2007 869 3118 2651 1812 838 46 976 3139 1681 2664 1184 1226 294 2946 402 1116 2841
497,2652 1348 517 702 3078 3220 2885 1268 3178 1868 1088 1465 231 2351 1195 1686 458 2278 1226 2031 1200 2431 1185 1956 865 3241 319 2179 2688 968 3209 1681 275 1156 697 858 3150 417 2514 2476 2064 2845 2541 1612 505 2963 2217 1553 1429 1336
498,954 1268 239 2959 676 710 2217 2866 1432 1240 1873 677 1355 3189 2306 2413 2648 3241 358 1195 1269 1012 883 2225 3167 2805 3194 1383 1154 2385 1975 2182 539 1405 1006 2392 2537 2362 2129 1556 1895 1650 1596 2022 2173 2305 1964 2594 490 987
499,1755 3241 2380 2464 2351 2710 3237 3142 335 2014 3189 2262 2783 1152 2296 98 2470 2020 1474 1567 2128 596 1575 2940 2855 537 1480 3106 1195 3079 2398 2437 1558 2985 957 3118 1864 2463 1868 92 1060 621 275 1087 1635 1507 545 2232 2939 2836
500,2464 1307 697 1857 505 3078 981 2299 2127 976 2547 277 1860 1348 2312 1749 719 443 231 1868 2470 307 945 1648 1034 72 2115 471 3231 2351 167 1197 2392 2022 2119 1156 84 3181 812 938 2885 1048 2977 3037 3031 2959 3118 296 1116 1474
501,1770 2464 1195 2940 358 1129 2217 1868 1873 2474 702 2351 1200 741 1684 2392 719 622 2631 1696 2671 1681 2178 1497 677 443 1193 239 1614 1130 1799 545 2652 1941 2678 976 2527 155 2809 294 319 1264 2661 1005 2006 1029 243 2841 2855 2834
502,2616 1268 551 2464 2933 3022 1443 1357 1845 1612 491 2211 1713 1737 2435 1875 2940 926 1237 1299 2546 426 3178 435 2057 3078 2648 1873 2875 2946 3229 2966 2087 2058 192 2811 2030 602 1276 2964 988 2664 2108 2353 1056 3181 2688 470 1635 1185
503,115 491 2652 1292 2696 448 454 2208 2470 147 497 2971 385 1195 91 1575 609 2115 1197 363 1812 2595 2537 2133 2521 3237 443 1857 471 2163 2460 346 2878 1695 1325 865 1681 1938 3127 964 1991 960 3220 2914 770 1685 1556 1443 2958 869
504,3008 2799 1837 1840 2878 1183 2466 490 2302 121 346 1125 180 1421 921 2211 1022 1196 2320 2333 2499 2862 1575 2474 655 811 1147 3059 1828 2551 1418 151 1001 1040 2782 1195 1076 1593 714 319 2305 595 2353 2966 2802 692 1097 2971 3049 443
505,1896 1975 998 1474 676 505 1005 1002 1405 1104 239 825 537 486 938 1087 2977 2297 1383 2217 2811 1470 91 1635 856 1006 458 1088 2 2262 2129 3041 319 1596 1195 1185 2546 990 1686 1054 1336 886 1094 633 2413 1895 692 46 1355 751
506,765 1681 2022 2693 1060 609 2934 3209 2810 2874 1238 1447 676 976 2178 2710 1056 2751 1560 1353 116 1150 2035 1941 1651 2393 3040 2966 1864 1099 2652 1443 2525 988 62 2750 1128 1116 465 2902 2840 946 3014 2441 2217 1939 2463 2115 3031 162
507,457 1307 1793 365 767 430 1868 1660 2273 1637 1232 762 226 3086 1734 412 2319 299 2086 849 2455 21 1616 2567 3110 2403 1835 1143 317 128 1053 859 1170 2575 2100 2837 2487 3158 2179 1667 1657 2574 1364 795 3041 621 2463 3127 855 2831
508,1154 2196 2957 2977 3210 2431 2887 1405 856 25 3176 3241 2174 119 1407 998 2312 2413 91 1770 2362 3194 1895 2546 905 2164 358 2297 987 1650 1240 1129 234 2474 2648 2178 1327 2823 1020 140 990 1715 2814 1156 598 2631 1262 394 2821 2133
509,1612 1620 625 498 939 3090 1720 2444 2971 1195 2852 2330 1602 79 1110 1348 2411 2977 2304 1828 1132 2274 2115 2307 593 2706 1614 2395 2075 2514 1505 334 2081 1551 1307 417 1115 1410 490 2729 1685 2931 2997 1083 1365 1846 830 13 471 1881
510,814 2885 496 573 676 251 521 2616 945 1102 780 454 987 2393 3237 968 957 1290 1386 702 1369 2833 486 2563 1770 1657 1046 465 741 2855 2750 1857 2807 3130 2312 3142 380 3225 232 296 2319 2841 479 1200 1498 3209 3086 2198 3246 2940
511,2514 898 702 1567 231 275 865 1325 296 870 1348 417 2206 2030 496 457 1357 3178 333 945 1078 698 621 470 2179 2724 3229 761 2403 1185 987 412 2536 767 2944 1681 2351 1498 2005 1741 1213 2652 1237 2455 596 25 1045 1195 1060 385
512,2002 971 1377 910 2810 2685 2805 958 2182 2734 1272 1547 2223 1213 1720 2213 2537 2651 100 1475 595 2380 1362 3023 1567 1846 2198 1861 1268 308 2638 2055 163 1239 2417 128 3083 3189 625 779 2393 783 1379 1531 2428 1822 169 1173 2885 2696
513,868 2338 1200 2350 2958 2696 1197 1195 2182 2825 1941 1748 1147 2819 2428 448 3175 2595 1289 3008 3145 1213 532 2874 2087 454 1977 869 2934 398 712 2399 1254 1040 2055 294 3132 779 1864 2551 545 2173 1268 2398 1048 908 497 2705 981 2460
514,2182 770 1430 2299 3229 2222 2464 2173 1923 2487 2749 2809 1348 471 545 1156 2750 871 1046 1693 1922 2783 863 259 2127 1307 1868 2940 1349 2747 590 1197 2831 945 644 176 2350 18 517 1858 3103 714 475 1812 1722 876 1663 2232 749 1498
515,1991 1443 2616 1045 3014 2320 1410 1386 3022 362 100 1200 2211 2652 1612 1973 1567 3092 2087 2147 1032 644 192 741 2551 2470 2428 115 870 91 1241 2878 1239 2057 2541 2726 2464 2721 961 2799 1299 2463 1784 3145 31 1289 2431 1868 1197 497
516,3031 1365 2977 3040 1681 1099 1127 2521 637 719 2527 2939 2117 2320 3124 981 2455 1795 1593 3176 2966 3092 545 988 2283 2494 100 676 234 1193 865 1001 1119 1455 783 2007 2974 1474 1200 280 2652 2444 3220 1197 2710 3049 1800 415 899 2382
517,1641 2749 2546 629 2022 266 2434 981 2413 270 2385 2885 2797 2551 1868 2724 2541 2782 1377 490 942 935 2089 1873 2799 302 1156 1029 1359 1758 2312 875 2986 2855 741 816 2244 1809 3083 767 1572 1045 3051 2550 1254 1567 1749 229 829 85
518,2464 115 1239 2825 1226 1977 719 2862 362 1185 2551 1455 465 1770 2726 2044 2320 346 2946 2466 2661 13 2232 486 1837 738 2117 2841 1990 292 192 437 2652 869 3052 847 48 356 517 2398 702 1987 2963 2555 1443 775 501 1695 3008 2953
519,1194 968 1558 1330 1348 412 290 2873 175 3110 2086 259 3032 365 859 871 85 1637 2050 2435 1167 2127 2107 3086 1887 1072 1619 1881 688 1232 496 1530 918 698 2455 1113 1075 2353 1756 1281 2108 719 1112 2312 273 1023 2014 485 233 3091
520,3178 1307 2885 1324 2299 1832 443 412 458 167 655 644 3031 2232 553 3142 3147 2117 1407 496 1648 1198 3258 2546 2005 1667 812 2339 393 1861 494 1000 770 3220 3231 226 2179 164 706 1383 473 1196 2837 2547 115 1567 2180 2108 607 2115
521,2470 294 2514 2944 545 2850 3118 1307 296 2167 981 3041 2724 609 2855 770 2222 266 2022 0 2351 1060 3189 2536 748 2805 333 117 2472 712 1860 767 596 870 1923 814 750 427 2940 1868 2833 1417 945 762 167 412 227 2814 1048 2795
522,2652 609 719 2182 454 1156 814 1268 2464 465 1193 1864 471 2351 491 532 147 1443 2855 945 380 2810 1060 385 1377 2179 2710 2193 1102 1290 2825 1088 2937 1185 115 2117 457 663 521 770 1579 868 1861 1681 870 275 1474 1239 2133 2232
523,856 505 751 714 1474 358 1200 1195 100 1797 2855 486 2885 2841 1268 1088 2173 2470 2320 465 710 1432 490 1770 2514 471 1520 1560 2262 1405 545 655 1156 2217 2464 3150 91 1614 3194 494 1299 2805 2297 2351 243 1048 1193 803 335 1895
524,1868 1193 2464 988 1307 231 296 417 457 1800 1784 2463 3209 609 2179 117 663 361 3178 2508 1048 762 862 770 987 1505 2823 719 2514 2030 275 380 2946 1455 942 266 2547 1197 1749 167 2749 767 3037 1195 1297 2750 2602 1474 976 3118
525,1797 2811 2977 2431 2022 1185 2726 2464 1200 714 2470 1087 2320 2555 505 2652 2957 1290 2129 2182 702 2351 2262 2631 865 2362 1197 1868 239 964 1269 465 2350 2889 2546 2474 1405 2550 1737 803 2966 1402 719 2649 2299 405 2413 1975 2164 358
526,545 2881 2086 2538 422 1020 1339 2258 2182 3158 2810 1348 3003 2522 259 2262 2908 3085 2011 910 2726 2702 2088 2677 1159 1063 764 331 2855 830 71 1219 738 3202 1941 2952 2606 1762 45 1272 1507 1920 214 294 3047 2417 100 2470 85 2474
527,3041 770 2039 702 745 457 1185 3078 1860 2463 2031 3090 2299 2841 2013 2222 2652 756 1143 898 239 1579 863 858 830 1800 968 2977 3199 2706 2470 3209 307 865 2531 1226 427 1307 639 259 2173 1218 2850 3178 2645 3008 1348 2190 654 2855
528,2470 1239 2819 3175 2986 3014 1386 2111 346 2555 1254 2661 2958 868 2163 1056 1837 3064 1695 92 2320 2878 2602 2585 1268 1277 1001 229 1973 2463 270 3089 1443 1010 2937 2441 603 800 2696 2811 1210 2350 2173 3237 2705 1259 1117 2398 1195 1861
529,231 2546 702 1386 3241 1054 471 2977 1684 2320 2431 719 517 1129 1348 243 1868 825 1077 1224 2111 2688 1455 1474 2652 1681 1156 465 1197 1770 2841 1280 1034 1141 2350 2940 1362 1405 266 2382 3176 2174 2455 1755 945 1299 2879 938 1895 2072
530,814 2127 100 2841 2198 2464 1048 2563 505 454 1875 272 147 1494 385 2108 1922 443 1560 1106 1474 2971 163 1324 1602 987 2976 398 2182 2380 3041 1369 231 1365 609 954 2638 2537 2147 3031 2724 2463 808 283 214 2111 1185 1046 712 3142
531,2295 2472 2810 140 2312 1920 100 2786 2080 2351 517 1754 2819 1755 1556 910 525 2883 2022 2726 454 833 2661 2602 3064 2006 2932 1056 1402 2384 1362 2710 651 1695 3003 2551 1386 1498 465 292 1239 505 1106 2498 532 2888 816 2652 1268 2055
532,1193 2464 496 2944 2885 1889 3178 2222 2144 2351 18 2470 2024 1868 1575 865 3181 716 494 3209 2652 987 2299 1078 517 167 2549 1407 1956 2805 1920 2546 1657 1213 1405 3041 2644 457 1060 88 1579 663 3189 2706 1455 178 3222 2547 2514 918
533,1494 625 1195 2514 1336 275 486 593 939 1181 485 294 1470 479 3130 270 100 2714 948 3145 1414 702 2957 1755 676 1088 2387 192 825 1560 1314 968 639 2111 545 111 905 1260 2724 2964 954 1203 1557 919 2031 2757 2563 2508 1045 2807
534,454 2977 2541 2232 1184 644 2964 2749 1575 1324 162 2616 1386 1197 1858 363 2179 2845 2770 1922 1245 1102 2726 1407 1820 1297 470 2940 2133 698 1430 981 3080 2902 255 2392 1949 1241 117 2072 2652 1770 3181 1684 954 2182 2136 1357 296 1706
535,1575 2115 571 1754 865 494 2464 1860 46 1200 2946 2652 1603 1648 714 3231 291 898 2392 1116 960 489 2007 1455 1672 918 167 1693 1407 1922 2108 117 1343 1092 2276 241 2837 290 1197 2831 593 1949 3139 1371 1298 1156 239 1991 3140 2463
536,1268 1575 231 1048 2652 2464 2855 2726 1784 3189 2299 2514 1984 2805 2350 1474 2380 296 2470 3142 241 1195 2182 2031 275 2651 814 1152 1681 1325 3209 98 505 1770 741 712 100 644 2546 1991 2163 294 403 2799 987 525 964 1156 981 1200
